 Date: 30/06/2021                                                            - ANALYSE CA CLIENT par ARTICLE -                                                            Page   1
 Societe :ALINE TAHITI S.A.             

REPRES ;Code ;Nom du client ;Categ. client ;DEPART ;REFERENCE ;DESIGNATION ;REGROUP ;QTE ;C.A. NET ;Remise ;MARGE ;% MRG ;
34;1227;LS VAIARII NUI                ;M;08;61101170;B.F CHOCO 2X100GRS RIZ        ;0800;       24.00;       6000;          0;       2331;   38.85;
34;1227;LS VAIARII NUI                ;M;08;61102170;VIC CONCENTRE TOMATE 3X70G    ;0805;        8.00;        800;          0;        161;   20.13;
34;1227;LS VAIARII NUI                ;M;08;61102310;B.F MAYONNAISE NAT.240GRS     ;0800;       24.00;       3360;          0;       1621;   48.24;
34;1227;LS VAIARII NUI                ;M;08;61102330;B.F KETCHUP NAT 340GRS        ;0800;       12.00;       1920;          0;        907;   47.24;
34;1227;LS VAIARII NUI                ;M;08;61104040;B.F COQUILLETTES 500G     PPN ;0805;       16.00;       1216;          0;        284;   23.36;
34;1227;LS VAIARII NUI                ;M;08;61104044;B.F SPAGHETTIS 500G       PPN ;0805;       24.00;       1824;          0;        426;   23.36;
34;1227;LS VAIARII NUI                ;M;08;61104046;B.F SPAGHETTIS 1KG        PPN ;0805;       24.00;       3600;          0;        955;   26.53;
34;1227;LS VAIARII NUI                ;M;08;61104052;B.F CASSOULET 840G            ;0805;       14.00;       4320;        720;       1126;   26.06;
34;1227;LS VAIARII NUI                ;M;08;61104100;B.F FARINE BLE 1KG PPN        ;0800;       10.00;        820;          0;         67;    8.17;
34;1227;LS VAIARII NUI                ;M;08;61104102;EP FARINE BLE T55 1KG      PPN;0800;       10.00;        820;          0;        101;   12.32;
34;1227;LS VAIARII NUI                ;M;08;61104120;BF RIZ LONG THAI 500GRS       ;0100;       45.00;       8550;          0;       2706;   31.65;
34;1227;LS VAIARII NUI                ;M;08;61104159;B.F CASSOULET 420G            ;0805;       12.00;       2376;          0;        962;   40.49;
34;1227;LS VAIARII NUI                ;M;08;61104600;B.F PATE DE FOIE LOT 3X77G    ;0800;        0.00;          0;          0;          0;    0.00;
34;1227;LS VAIARII NUI                ;M;08;61107000;LITIERE COMPACT CHAT 4KG      ;0800;        4.00;       1500;          0;        664;   44.27;
34;1227;LS VAIARII NUI                ;M;08;61107004;B.F BARQ.CHIEN BOEUF 300G     ;0800;        0.00;          0;          0;          0;    0.00;
34;1227;LS VAIARII NUI                ;M;08;61107005;B.F BARQ.CHIEN POULET 300G    ;0800;        0.00;          0;          0;          0;    0.00;
34;1227;LS VAIARII NUI                ;M;08;61107006;B.F BARQ.CHIEN AGNEAU 300G    ;0800;        0.00;          0;          0;          0;    0.00;
34;1227;LS VAIARII NUI                ;M;08;61107050;B.F BARQ. CHAT BOEUF 100G     ;0800;       64.00;       3200;          0;       1390;   43.44;
34;1227;LS VAIARII NUI                ;M;08;61107054;B.F BARQ.CHAT SAUMON 100G     ;0800;       96.00;       4800;          0;       2081;   43.35;
34;1227;LS VAIARII NUI                ;M;08;61732102;PACIFIC CURRY REGULARD 90G    ;0800;       24.00;       4200;          0;       1118;   26.62;
34;1227;LS VAIARII NUI                ;M;08;62000100;PSC RIZ PARFUME AU JASMIN 1KG ;0800;        0.00;          0;          0;          0;    0.00;
34;1227;LS VAIARII NUI                ;M;08;62200100;EAU SOURCE CRIST.GAZE 1.5L    ;0800;        0.00;          0;          0;          0;    0.00;
34;1227;LS VAIARII NUI                ;M;08;65000009;BUND.LEMON LIME BITTER 4X375ML;0300;        6.00;       4740;          0;       1683;   35.51;
34;1227;LS VAIARII NUI                ;M;08;72000000;LAIT 1/2 ECREME 1L PPN        ;0800;      360.00;      34200;          0;       6417;   18.76;
34;1227;LS VAIARII NUI                ;M;08;;TOTAL DEPARTEMENT;;;     415086;        720;      80250;   19.33;

;         ;TOTAL Client: LS VAIARII NUI                ;;     ;;;;;    1164616;      47328;     340302;   29.22;

42;1228;LST SARL                      ;M;01;12910505;COTONEIGE COTON PLUS 80 DISQUE;0100;        2.00;        374;          0;        188;   50.27;
42;1228;LST SARL                      ;M;01;21008400;DECOLORIL FORTE 3             ;0126;        2.00;       2384;          0;       1294;   54.28;
42;1228;LST SARL                      ;M;01;21008778;100% ULTRABRUN 1 NOIR INTENSE ;0121;        4.00;       2020;          0;       1116;   55.25;
42;1228;LST SARL                      ;M;01;21008780;100% ULTRABRUN 3 BRUN NATUREL ;0121;        4.00;       2020;          0;       1126;   55.74;
42;1228;LST SARL                      ;M;01;21008786;100% ULTRABRUN 4 CHAT INTENSE ;0121;        2.00;       1010;          0;        552;   54.65;
42;1228;LST SARL                      ;M;01;21008788;100% ULTRABRUN 4,3 CHAT DORE  ;0121;        2.00;       1010;          0;        563;   55.74;
42;1228;LST SARL                      ;M;01;21008792;100% ULTRABRUN 5 CHAT CLAIR   ;0121;        2.00;       1010;          0;        562;   55.64;
42;1228;LST SARL                      ;M;01;21009048;DOP SHP POMME 400ML           ;0144;        5.00;       1240;          0;        363;   29.27;
42;1228;LST SARL                      ;M;01;21009050;DOP SHP 2EN1 SOIE 400ML       ;0144;        4.00;        992;          0;        280;   28.23;
42;1228;LST SARL                      ;M;01;21009120;ELSEVE SHP LISSE INTENSE 290ML;0100;        3.00;       1365;          0;        590;   43.22;
42;1228;LST SARL                      ;M;01;21009123;ELSEVE SHP FULL RESIST 250ML  ;0101;        5.00;       2275;          0;       1123;   49.36;
42;1228;LST SARL                      ;M;01;21012096;VIVELLE DOP GEL F.EX.FORT150ML;0144;        3.00;       1395;          0;        706;   50.61;
42;1228;LST SARL                      ;M;01;21014302;NARTA DEO ROL F POUDREE 50ML  ;0150;        3.00;       1152;          0;        573;   49.74;
42;1228;LST SARL                      ;M;01;21014306;NARTA DEO ROL F BIO EFF 50ML  ;0150;        3.00;       1152;          0;        609;   52.86;
42;1228;LST SARL                      ;M;01;21014814;USHU DEO ROL F GRENADE 50ML   ;0148;        3.00;       1167;          0;        582;   49.87;
42;1228;LST SARL                      ;M;01;21016006;BIEN ETRE EDC LAVANDE 500ML   ;0157;        2.00;       1778;          0;        809;   45.50;
42;1228;LST SARL                      ;M;01;21019500;NARTA DEO ROL H NORD EXT 50ML ;0150;        6.00;       2304;          0;       1163;   50.48;
42;1228;LST SARL                      ;M;01;21019502;NARTA DEO ROL H CLASSIC 50ML  ;0150;        3.00;       1152;          0;        598;   51.91;
42;1228;LST SARL                      ;M;01;21023271;USHUAIA DCHE GRENADE 250ML    ;0149;        3.00;        759;          0;        370;   48.75;
42;1228;LST SARL                      ;M;01;21023498;DOP DCHE COOKIE 250ML         ;0100;        5.00;       1125;          0;        498;   44.27;
42;1228;LST SARL                      ;M;01;21023500;DOP DCHE BANANE 250ML         ;0100;        2.00;        450;          0;        204;   45.33;
42;1228;LST SARL                      ;M;01;21023502;DOP DCHE BARBE A PAPA 250ML   ;0100;        4.00;        900;          0;        413;   45.89;
42;1228;LST SARL                      ;M;01;21023506;DOP DCHE CHAMALLOW 250ML      ;0100;        4.00;        900;          0;        407;   45.22;
42;1228;LST SARL                      ;M;01;21023520;DOP DCHE ABRICOT 250ML        ;0100;        2.00;        450;          0;        209;   46.44;
42;1228;LST SARL                      ;M;01;21023522;DOP DCHE LAIT AMANDE 250ML    ;0100;        4.00;        900;          0;        381;   42.33;
42;1228;LST SARL                      ;M;01;21024102;CADUM SAVON A.DOUCE 6X100GRS  ;0153;        1.00;        576;          0;        216;   37.50;
42;1228;LST SARL                      ;M;01;31010530;KOTEX MAXI X8                 ;0100;       12.00;       2064;          0;       1136;   55.04;
42;1228;LST SARL                      ;M;01;31010540;KOTEX SLIM X10                ;0100;       12.00;       2064;          0;        912;   44.19;
42;1228;LST SARL                      ;M;01;31010547;KOTEX OVERNIGHT X6            ;0100;       12.00;       2064;          0;        960;   46.51;
42;1228;LST SARL                      ;M;01;31410204;WILK.JETABLE 8+2GT            ;0100;       10.00;       3200;          0;       1575;   49.22;
42;1228;LST SARL                      ;M;01;;TOTAL DEPARTEMENT;;;      41252;          0;      20078;   48.67;
42;1228;LST SARL                      ;M;06;10010610;DECAPFOUR EXPRESS 500ML       ;0630;        3.00;       1440;          0;        826;   57.36;
42;1228;LST SARL                      ;M;06;10013120;XTRA TOTAL 70D 3.85K       PPN;0607;        4.00;       3912;          0;        670;   17.13;
42;1228;LST SARL                      ;M;06;10013121;XTRA ALOE 70D 3.85K        PPN;0607;        4.00;       3912;          0;        666;   17.02;
42;1228;LST SARL                      ;M;06;10022025;FA DCHE VANILLE 250ML         ;0668;        4.00;        964;          0;        422;   43.78;
42;1228;LST SARL                      ;M;06;10510000;PLIZ CLASSIC BOIS 300ML       ;0627;        6.00;       2394;          0;        971;   40.56;
42;1228;LST SARL                      ;M;06;10530082;OFF AERO 100ML                ;0639;        4.00;       1676;          0;        393;   23.45;
42;1228;LST SARL                      ;M;06;11010180;SP.CARRE EPONGE X5 ANTIBACT   ;0649;        8.00;       2912;          0;       1427;   49.00;
42;1228;LST SARL                      ;M;06;11010310;SP.GRATTANTES ECO X2          ;0633;       13.00;       2756;          0;       1581;   57.37;
42;1228;LST SARL                      ;M;06;11010329;SP.TAMPON ECONOMIC X3         ;0625;        3.00;        621;          0;        396;   63.77;
42;1228;LST SARL                      ;M;06;25310150;PELLE + BALAYETTE             ;0600;        0.00;          0;          0;          0;    0.00;
42;1228;LST SARL                      ;M;06;;TOTAL DEPARTEMENT;;;      20587;          0;       7352;   35.71;
42;1228;LST SARL                      ;M;07;16610055;BOUGIES X8 BLANCHES BB ROSE   ;0700;       10.00;       2250;          0;        586;   26.04;
42;1228;LST SARL                      ;M;07;26810000;ACETONE 1L                    ;0700;        4.00;       2040;          0;        635;   31.13;
42;1228;LST SARL                      ;M;07;26810050;ACIDE CHLORHYDRIQUE 23% 1L    ;0700;        4.00;       1120;          0;        394;   35.18;
42;1228;LST SARL                      ;M;07;35500020;2PILES D R20 1250BP2  EVEREADY;0779;       72.00;       9300;       1860;       2523;   27.13;
42;1228;LST SARL                      ;M;07;35500022;4PILES AA R6 1215BP4  EVEREADY;0779;      120.00;      17400;       3480;       4642;   26.68;
42;1228;LST SARL                      ;M;07;35510002;3PILES+1 AA LR6 E91BP3+1 ENERG;0780;       72.00;      13080;       2616;       2657;   20.31;
42;1228;LST SARL                      ;M;07;35510003;3PILES+1 AAA LR3 E92BP3+1 ENER;0780;       12.00;       2448;          0;        809;   33.05;
42;1228;LST SARL                      ;M;07;35510044;PILE 12V A23 LRV08 A23BP1 ENER;0780;       12.00;       1296;          0;        441;   34.03;
42;1228;LST SARL                      ;M;07;35520022;PILE LITHIUM 3V ECR2032BS1 ENE;0782;       12.00;       4320;          0;       3246;   75.14;
42;1228;LST SARL                      ;M;07;35530010;TORCHE HEADLIGHT 3LED HDB323  ;0783;        4.00;       3712;          0;        733;   19.75;
42;1228;LST SARL                      ;M;07;60100003;BOOM LESSIV.POUDRE LEMON 400G ;0700;        6.00;        840;          0;        355;   42.26;
42;1228;LST SARL                      ;M;07;60100100;BLU PATE VAISSELLE 450GRS     ;0700;        6.00;        870;          0;        471;   54.14;
42;1228;LST SARL                      ;M;07;60101000;BOOM LESSIV.POUDRE 3KG  PPN   ;0705;        5.00;       2880;          0;        548;   19.03;
42;1228;LST SARL                      ;M;07;60101060;DAIA LESSIV.POUD.FLOR 2.4K PPN;0705;       10.00;       5960;          0;       1277;   21.43;
42;1228;LST SARL                      ;M;07;60101062;DAIA LESSIV.POUD.LEMON2.4K PPN;0705;       10.00;       5960;          0;       1277;   21.43;
42;1228;LST SARL                      ;M;07;60101064;DAIA LESSIV.POUD.WHITE2.4K PPN;0705;       15.00;       8940;          0;       1765;   19.74;
42;1228;LST SARL                      ;M;07;60101066;DAIA POUDRE 2.4K COLOR     PPN;0705;       15.00;       8940;          0;       1765;   19.74;
42;1228;LST SARL                      ;M;07;61105370;B.F CREME RECUR CITRON 750ML  ;0700;        2.00;        590;          0;        306;   51.86;
42;1228;LST SARL                      ;M;07;;TOTAL DEPARTEMENT;;;      91946;       7956;      24430;   26.57;
42;1228;LST SARL                      ;M;08;60410000;ARGO PETITS POIS 425g      PPN;0805;      120.00;      10800;          0;       1995;   18.47;
42;1228;LST SARL                      ;M;08;60800002;PINK SALMON PILLARD ROCK 418G ;0800;        5.00;       1875;          0;        306;   16.32;
42;1228;LST SARL                      ;M;08;61100020;B.F BATONNETS CHOCO/LAIT 150G ;0800;       12.00;       1920;          0;        420;   21.88;
42;1228;LST SARL                      ;M;08;61100088;B.F 16 SABLES COCO 125G       ;0800;        6.00;        630;          0;        173;   27.46;
42;1228;LST SARL                      ;M;08;61101014;B.F MUESLI FRUITS 500G        ;0800;        3.00;       1080;          0;        294;   27.22;
42;1228;LST SARL                      ;M;08;61101016;B.F MUESLI CHOCO NOIR 500G    ;0800;        3.00;        990;          0;        204;   20.61;
42;1228;LST SARL                      ;M;08;61101101;B.F CHOCO BLANC COCO 200GRS   ;0800;        6.00;       1920;          0;        867;   45.16;
42;1228;LST SARL                      ;M;08;61102298;BF FOND DE VEAU 100GRS        ;0800;        4.00;       1120;          0;        526;   46.96;
42;1228;LST SARL                      ;M;08;61103060;B.F CONFITURE FRAISE 370G     ;0800;        0.00;          0;          0;          0;    0.00;
42;1228;LST SARL                      ;M;08;61103066;B.F CONFIT. EXTR.FRUIT.RGE 370;0800;        3.00;        870;          0;        388;   44.60;
42;1228;LST SARL                      ;M;08;61103069;B.F CONFIT. MURES 370G        ;0800;        3.00;        870;          0;        360;   41.38;
42;1228;LST SARL                      ;M;08;61104010;BF FLAGEOLETS EXTRA 800GRS    ;0100;        4.00;       1280;          0;        653;   51.02;
42;1228;LST SARL                      ;M;08;61104057;B.F RAVIOLIS BOLOGNAISE 800G  ;0800;        6.00;       1920;          0;        659;   34.32;
42;1228;LST SARL                      ;M;08;61104072;B.F PUREE LAIT ENT. 3SACH 375G;0800;        6.00;       1620;          0;        435;   26.85;
42;1228;LST SARL                      ;M;08;61104074;B.F PUREE DE PDT 375G         ;0800;        0.00;          0;          0;          0;    0.00;
42;1228;LST SARL                      ;M;08;61104152;B.D RATATOUILLE PROVEN 375GRS ;0100;        3.00;        450;          0;        181;   40.22;
42;1228;LST SARL                      ;M;08;61106012;B.F JUS DE RAISIN 1L          ;0800;        4.00;        960;          0;        189;   19.69;
42;1228;LST SARL                      ;M;08;61107004;B.F BARQ.CHIEN BOEUF 300G     ;0800;        9.00;        990;          0;        379;   38.28;
42;1228;LST SARL                      ;M;08;61107006;B.F BARQ.CHIEN AGNEAU 300G    ;0800;        9.00;        990;          0;        379;   38.28;
42;1228;LST SARL                      ;M;08;61107050;B.F BARQ. CHAT BOEUF 100G     ;0800;       16.00;        800;          0;        347;   43.38;
42;1228;LST SARL                      ;M;08;61107054;B.F BARQ.CHAT SAUMON 100G     ;0800;       16.00;        800;          0;        347;   43.38;
42;1228;LST SARL                      ;M;08;61107056;BARQ.CHAT VOLAILLE 100G       ;0800;        0.00;          0;          0;          0;    0.00;
42;1228;LST SARL                      ;M;08;65000009;BUND.LEMON LIME BITTER 4X375ML;0300;        2.00;       1580;          0;        560;   35.44;
42;1228;LST SARL                      ;M;08;65000013;BUND.TRADITION.LEMONAD.4X375ML;0300;        2.00;       1580;          0;        580;   36.71;
42;1228;LST SARL                      ;M;08;65000015;BUND.CIDRE POMME 4X375ML      ;0300;        4.00;       3160;          0;       1325;   41.93;
42;1228;LST SARL                      ;M;08;65000017;BUND.BURGUNDEE CR.SODA 4X375ML;0300;        2.00;       1580;          0;        352;   22.28;
42;1228;LST SARL                      ;M;08;65001001;BUNDABERG BLOOD ORANGE 4X375ML;0300;        2.00;       1580;          0;        352;   22.28;
